VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,3/10/2016 7:08,3/10/2016 7:19,2,2.16,-73.98406982,40.737640380859375,1,N,-73.98448944,40.76081848144531,1,10,0,0.5,3.24,0,0.3,14.04
2,3/10/2016 7:08,3/10/2016 7:23,4,2.56,-73.95392609,40.76647567749024,1,N,-73.9818573,40.75647735595703,1,12,0,0.5,2.56,0,0.3,15.36
2,3/10/2016 7:08,3/10/2016 7:30,1,6.03,-73.98793793,40.77535629272461,1,N,-74.00835419,40.70466232299805,1,20.5,0,0.5,5.32,0,0.3,26.62
2,3/10/2016 7:08,3/10/2016 7:24,1,8.35,-73.95085144,40.77481460571289,1,N,-74.01457977,40.71388626098633,1,24.5,0,0.5,5.06,0,0.3,30.36
2,3/10/2016 7:08,3/10/2016 7:55,1,17.17,-73.98822021,40.731311798095696,2,N,-73.7826004,40.64366531,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3/10/2016 7:08,3/10/2016 7:27,1,3.65,-73.98937225,40.76133728027344,1,N,-74.0100174,40.720970153808594,1,15,0,0.5,2,0,0.3,17.8
2,3/10/2016 7:08,3/10/2016 7:17,1,2.17,-73.99649048,40.740535736083984,1,N,-73.97483826,40.75848007202149,1,9,0,0.5,2.45,0,0.3,12.25
2,3/10/2016 7:08,3/10/2016 7:16,1,0.99,-73.97329712,40.75495910644531,1,N,-73.98152161,40.752071380615234,1,6.5,0,0.5,2.7,0,0.3,10
2,3/10/2016 7:08,3/10/2016 8:40,6,19.57,-73.78955841,40.64693069458008,2,N,-73.98108673,40.779579162597656,2,52,0,0.5,0,0,0.3,52.8
2,3/10/2016 7:08,3/10/2016 7:22,1,3.06,-73.95252228,40.78234863,1,N,-73.98316193,40.76311874389648,1,12,0,0.5,3.2,0,0.3,16
2,3/10/2016 7:08,3/10/2016 7:17,1,2.43,-73.94428253,40.77600860595703,1,N,-73.97167206,40.75403976,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/2016 7:08,3/10/2016 7:17,1,2.36,-73.99983215,40.73327255249024,1,N,-73.9786911,40.76148223876953,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/2016 7:08,3/10/2016 7:23,1,2.54,-74.00286865,40.760379791259766,1,N,-73.96692657,40.75806427001953,1,12,0,0.5,0,0,0.3,12.8
2,3/10/2016 7:08,3/10/2016 7:35,1,9.7,-73.93929291,40.84185028076172,1,N,-73.98771667,40.73548889160156,1,29,0,0.5,5.96,0,0.3,35.76
2,3/10/2016 7:08,3/10/2016 7:16,1,1.02,-74.00032806,40.76152038574219,1,N,-73.9852066,40.76054000854492,1,6,0,0.5,1,0,0.3,7.8
2,3/10/2016 7:08,3/10/2016 7:09,6,0.02,0,0,1,N,-73.9723587,40.79412078857422,2,2.5,0,0.5,0,0,0.3,3.3
2,3/10/2016 7:08,3/10/2016 7:31,2,4.81,-73.98291016,40.77742004394531,1,N,-73.95761108,40.74509811401367,2,19.5,0,0.5,0,0,0.3,20.3
2,3/10/2016 7:08,3/10/2016 8:08,2,17.47,-73.78060913,40.64527893066406,2,N,-73.99120331,40.74325180053711,1,52,0,0.5,14.58,5.54,0.3,72.92
2,3/10/2016 7:08,3/10/2016 7:14,1,1.47,-73.9779129,40.77860641479492,1,N,-73.98479462,40.760520935058594,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/10/2016 7:08,3/10/2016 7:15,2,1.61,-74.00627899,40.73392105102539,1,N,-74.01365662,40.714839935302734,1,7.5,0,0.5,1,0,0.3,9.3
2,3/10/2016 7:08,3/10/2016 7:21,6,3.03,-73.99291229,40.74277114868164,1,N,-73.96237183,40.77312850952149,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/10/2016 7:09,3/10/2016 7:14,6,0.8,-73.95149994,40.77384185791016,1,N,-73.95025635,40.78382873535156,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/2016 7:09,3/10/2016 7:38,3,5.56,-73.97554016,40.72880172729492,1,N,-73.92635345,40.684200286865234,1,23,0,0.5,3,0,0.3,26.8
2,3/10/2016 7:09,3/10/2016 7:27,1,3.57,-73.95786285,40.769622802734375,1,N,-73.99799347,40.745166778564446,2,15.5,0,0.5,0,0,0.3,16.3
2,3/10/2016 7:09,3/10/2016 7:22,2,2.45,-73.95371246,40.77964019775391,1,N,-73.98223114,40.76253891,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/10/2016 7:09,3/10/2016 7:33,3,3.85,-74.00286102,40.76045989990234,1,N,-73.95481873,40.765449523925774,1,18,0,0.5,3.76,0,0.3,22.56
2,3/10/2016 7:09,3/10/2016 7:18,1,2.13,-73.97580719,40.740482330322266,1,N,-73.9546814,40.76504135131836,1,9.5,0,0.5,1,0,0.3,11.3
2,3/10/2016 7:09,3/10/2016 7:32,3,8.91,-73.96263123,40.766460418701165,1,N,-73.87102509,40.77405548095703,1,28,0,0.5,6.87,5.54,0.3,41.21
2,3/10/2016 7:09,3/10/2016 7:17,1,1.65,-73.97813416,40.745643615722656,1,N,-73.97612,40.76408004760742,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/2016 7:09,3/10/2016 7:43,2,7.82,-73.99963379,40.67930603027344,1,N,-73.9721756,40.75591659545898,1,27.5,0,0.5,5.66,0,0.3,33.96
2,3/10/2016 7:09,3/10/2016 7:15,2,1.04,-73.98634338,40.74663925170898,1,N,-73.97942352,40.75968170166016,2,6,0,0.5,0,0,0.3,6.8
2,3/10/2016 7:09,3/10/2016 7:29,1,9.66,-73.81561279,40.71815109,1,N,-73.71605682,40.68153,1,27,0,0.5,5.56,0,0.3,33.36
2,3/10/2016 7:09,3/10/2016 7:15,1,1.69,-73.98512268,40.744998931884766,1,N,-73.98058319,40.76399993896485,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/2016 7:09,3/10/2016 7:15,5,0.65,-73.97123718,40.763717651367195,1,N,-73.96211243,40.76364517211913,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/2016 7:09,3/10/2016 7:34,5,4.75,-73.94602203,40.78274917602539,1,N,-73.99108887,40.750450134277344,1,19.5,0,0.5,5.08,0,0.3,25.38
2,3/10/2016 7:09,3/10/2016 7:18,2,1.84,-73.98986816,40.7374382,1,N,-73.97267151,40.758338928222656,1,9,0,0.5,1.96,0,0.3,11.76
2,3/10/2016 7:09,3/10/2016 7:23,1,2.87,-73.98300171,40.73086166381836,1,N,-73.95646667,40.76477051,1,12,0,0.5,1.7,0,0.3,14.5
2,3/10/2016 7:09,3/10/2016 7:15,1,1.84,-74.01456451,40.71800613,1,N,-74.0075531,40.70521164,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/2016 7:09,3/10/2016 7:19,1,2.34,-73.95279694,40.77196121,1,N,-73.93647003,40.804058074951165,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/2016 7:09,3/10/2016 7:23,1,2.14,-73.97738647,40.77944946289063,1,N,-73.95728302,40.76659012,1,11,0,0.5,1.2,0,0.3,13
2,3/10/2016 7:09,3/10/2016 8:00,5,22,-73.98843384,40.76903533935546,2,N,-73.78794861,40.64458847045898,1,52,0,0.5,10.8,5.54,0.3,69.14
2,3/10/2016 7:09,3/10/2016 7:33,5,4.69,-73.97518158,40.79256057739258,1,N,-73.99320221,40.736640930175774,2,19.5,0,0.5,0,0,0.3,20.3
2,3/10/2016 7:09,3/10/2016 7:13,1,1.06,-73.99446106,40.74065780639648,1,N,-74.0017395,40.749336242675774,1,5.5,0,0.5,1,0,0.3,7.3
2,3/10/2016 7:09,3/10/2016 7:37,2,13.27,-73.99520874,40.72806167602539,3,N,-74.17713928,40.691230773925774,1,57,0,0,13.96,12.5,0.3,83.76
2,3/10/2016 7:09,3/10/2016 7:15,1,1.18,-73.97557068,40.751998901367195,1,N,-73.99144745,40.74993133544922,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/2016 7:09,3/10/2016 7:16,1,1.97,-73.97086334,40.78350830078125,1,N,-73.98445129,40.75976943969727,2,8,0,0.5,0,0,0.3,8.8
2,3/10/2016 7:09,3/10/2016 7:22,1,2.13,-73.94944763,40.77783584594727,1,N,-73.9737854,40.763404846191406,1,11,0,0.5,2.36,0,0.3,14.16
2,3/10/2016 7:09,3/10/2016 7:15,1,2.15,-73.98300934,40.781734466552734,1,N,-73.96188354,40.80558395385742,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/2016 7:09,3/10/2016 7:19,1,1.81,-73.94940948,40.773529052734375,1,N,-73.96933746,40.76039123535156,1,9.5,0,0.5,2.06,0,0.3,12.36
2,3/10/2016 7:09,3/10/2016 7:13,2,0.81,-73.98170471,40.74937438964844,1,N,-73.97470856,40.758243560791016,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/2016 7:09,3/10/2016 7:20,1,2.55,-73.99865723,40.73461151123047,1,N,-73.97527313,40.764278411865234,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/2016 7:09,3/10/2016 7:18,1,1.3,-73.97399139,40.75041198730469,1,N,-73.97415161,40.76007461547852,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/2016 7:09,3/10/2016 7:20,1,1.97,-73.9535675,40.775299072265625,1,N,-73.97412109,40.75716018676758,1,10,0,0.5,0,0,0.3,10.8
2,3/10/2016 7:09,3/10/2016 7:16,1,1.4,-73.99459076,40.75033188,1,N,-73.97653961,40.75524139404297,2,7,0,0.5,0,0,0.3,7.8
2,3/10/2016 7:09,3/10/2016 7:12,1,0.92,-73.9702301,40.784271240234375,1,N,-73.96279907,40.77600860595703,2,5,0,0.5,0,0,0.3,5.8
2,3/10/2016 7:09,3/10/2016 7:18,1,3.1,-73.86857605,40.77286911010742,1,N,-73.8935318,40.75853348,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/2016 7:09,3/10/2016 7:14,6,1.25,-73.97554016,40.75123215,1,N,-73.97400665,40.73843002319336,1,6.5,0,0.5,0,0,0.3,7.3
2,3/10/2016 7:09,3/10/2016 7:17,6,1.2,-73.96730804,40.76357650756836,1,N,-73.98150635,40.767475128173835,1,7,0,0.5,1,0,0.3,8.8
2,3/10/2016 7:09,3/10/2016 7:36,1,18.67,-73.94474792,40.783084869384766,2,N,-73.7763443,40.64556884765625,1,52,0,0.5,8,5.54,0.3,66.34
2,3/10/2016 7:09,3/10/2016 7:40,1,18.05,0,0,3,N,0,0,1,66,0,0,16.36,15.5,0.3,98.16
2,3/10/2016 7:09,3/10/2016 7:26,1,8.74,-73.95079803,40.772506713867195,1,N,-73.86172485,40.76830291748047,1,25,0,0.5,9.4,5.54,0.3,40.74
2,3/10/2016 7:09,3/10/2016 7:13,1,0.86,-73.96130371,40.76488113,1,N,-73.96472168,40.75587082,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/2016 7:09,3/10/2016 7:45,1,12.76,-73.8638916,40.769752502441406,1,N,-73.97575378,40.76043319702149,1,39,0,0.5,11.34,5.54,0.3,56.68
2,3/10/2016 7:09,3/10/2016 7:13,1,1.27,-73.98943329,40.74729919433594,1,N,-73.9774704,40.76332092285156,1,6,0,0.5,2.04,0,0.3,8.84
2,3/10/2016 7:09,3/10/2016 7:19,2,4.63,-73.9759903,40.73342133,1,N,-74.01371002,40.71403884887695,1,15,0,0.5,3.16,0,0.3,18.96
2,3/10/2016 7:09,3/10/2016 7:24,5,3.35,-73.98091125,40.73231125,1,N,-73.96980286,40.763126373291016,1,14,0,0.5,2.96,0,0.3,17.76
2,3/10/2016 7:09,3/10/2016 7:12,1,0.83,-73.98181152,40.74966812133789,1,N,-73.98150635,40.75805664,1,4.5,0,0.5,1,0,0.3,6.3
2,3/10/2016 7:09,3/10/2016 7:25,2,2.3,-73.95366669,40.76705932617188,1,N,-73.9806366,40.753520965576165,1,12.5,0,0.5,1.5,0,0.3,14.8
2,3/10/2016 7:09,3/10/2016 7:25,4,3.52,-74.00875092,40.71916961669922,1,N,-73.97824097,40.75262069702149,1,13.5,0,0.5,3.58,0,0.3,17.88
2,3/10/2016 7:09,3/10/2016 7:24,1,2.12,-73.96148682,40.76864242553711,1,N,-73.98007202,40.78084945678711,1,11,0,0.5,1,0,0.3,12.8
2,3/10/2016 7:09,3/10/2016 7:12,3,0.71,-73.99780273,40.67488861083984,1,N,-73.99215698,40.68434143066406,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/2016 7:09,3/10/2016 7:18,1,2.89,-73.96189117,40.81062316894531,1,N,-73.94255066,40.841270446777344,1,11,0,0.5,2,0,0.3,13.8
2,3/10/2016 7:09,3/10/2016 7:17,5,1.73,0,0,1,N,0,0,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/2016 7:09,3/10/2016 7:15,1,1.05,-73.99092102,40.75564956665039,1,N,-73.97593689,40.75696945,1,6,0,0.5,1,0,0.3,7.8
2,3/10/2016 7:09,3/10/2016 7:20,1,2.1,-73.94988251,40.77191925048828,1,N,-73.97708893,40.76586914,1,10,0,0.5,3.24,0,0.3,14.04
2,3/10/2016 7:09,3/10/2016 7:21,2,2.22,-73.95191193,40.77381516,1,N,-73.97652435,40.764156341552734,2,10,0,0.5,0,0,0.3,10.8
2,3/10/2016 7:09,3/10/2016 7:20,1,2.81,-73.95638275,40.77846908569336,1,N,-73.98670197,40.75347137451172,1,10.5,0,0.5,2,0,0.3,13.3
2,3/10/2016 7:09,3/10/2016 7:21,6,1.51,-73.99040222,40.75587844848633,1,N,-73.97055817,40.758888244628906,1,9.5,0,0.5,1,0,0.3,11.3
2,3/10/2016 7:09,3/10/2016 7:30,1,5.32,-73.9786911,40.77754592895508,1,N,-74.01160431,40.714298248291016,1,19,0,0.5,4.95,0,0.3,24.75
2,3/10/2016 7:09,3/10/2016 7:30,2,3.68,-73.95285034,40.78644943237305,1,N,-73.99134064,40.75028991699219,2,16.5,0,0.5,0,0,0.3,17.3
2,3/10/2016 7:09,3/10/2016 7:20,1,1.37,-73.96484375,40.75577926635742,1,N,-73.98269653,40.76639175415039,1,9,0,0.5,1.96,0,0.3,11.76
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
